-8.640 -9.640 16.933 25.365 0.000 0.000 1.000 -1.150e+00 -2.316e-01 -4.654e-01
-8.560 -9.560 16.978 25.278 0.000 0.000 1.000 -1.093e+00 -2.297e-01 -4.815e-01
-8.480 -9.480 17.017 25.172 0.000 0.000 1.000 -1.040e+00 -2.303e-01 -4.944e-01
-8.400 -9.400 17.049 25.044 0.000 0.000 1.000 -9.899e-01 -2.344e-01 -5.020e-01
-8.320 -9.320 17.075 24.895 0.000 0.000 1.000 -9.429e-01 -2.428e-01 -5.028e-01
-8.240 -9.240 17.096 24.730 0.000 0.000 1.000 -8.984e-01 -2.561e-01 -4.960e-01
-8.160 -9.160 17.112 24.572 0.000 0.000 1.000 -8.553e-01 -2.748e-01 -4.823e-01
-8.080 -9.080 17.126 24.461 0.000 0.000 1.000 -8.126e-01 -2.991e-01 -4.637e-01
-8.000 -9.000 17.141 24.430 0.000 0.000 1.000 -7.693e-01 -3.287e-01 -4.428e-01
-7.920 -8.920 17.158 24.462 0.000 0.000 1.000 -7.247e-01 -3.633e-01 -4.222e-01
-7.840 -8.840 17.181 24.515 0.000 0.000 1.000 -6.785e-01 -4.024e-01 -4.040e-01
-7.760 -8.760 17.210 24.561 0.000 0.000 1.000 -6.308e-01 -4.456e-01 -3.898e-01
-7.680 -8.680 17.244 24.591 0.000 0.000 1.000 -5.823e-01 -4.925e-01 -3.803e-01
-7.600 -8.600 17.284 24.604 0.000 0.000 1.000 -5.334e-01 -5.430e-01 -3.759e-01
-7.520 -8.520 17.328 24.603 0.000 0.000 1.000 -4.849e-01 -5.971e-01 -3.770e-01
-7.440 -8.816 17.374 24.581 0.000 0.000 1.000 -4.374e-01 -6.545e-01 -3.839e-01
-7.360 -8.463 17.421 24.555 0.000 0.000 1.000 -3.913e-01 -7.153e-01 -3.966e-01
-7.280 -8.409 17.468 24.519 0.000 0.000 1.000 -3.470e-01 -7.799e-01 -4.154e-01
-7.200 -8.539 17.514 24.470 0.000 0.000 1.000 -3.047e-01 -8.483e-01 -4.408e-01
-7.120 -8.613 17.559 24.415 0.000 0.000 1.000 -2.647e-01 -9.211e-01 -4.731e-01
-7.040 -8.635 17.601 24.351 0.000 0.000 1.000 -2.271e-01 -9.988e-01 -5.130e-01
-6.960 -8.699 17.640 24.280 0.000 0.000 1.000 -1.921e-01 -1.082e+00 -5.612e-01
-6.880 -10.265 17.677 24.197 0.000 0.000 1.000 -1.599e-01 -1.172e+00 -6.187e-01
-6.800 -9.317 17.710 24.108 0.000 0.000 1.000 -1.305e-01 -1.269e+00 -6.867e-01
-6.720 -8.640 17.740 24.010 0.000 0.000 1.000 -1.042e-01 -1.375e+00 -7.668e-01
-6.640 -8.781 17.767 23.896 0.000 0.000 1.000 -8.096e-02 -1.492e+00 -8.606e-01
-6.560 -9.454 17.790 23.766 0.000 0.000 1.000 -6.096e-02 -1.621e+00 -9.705e-01
-6.480 -8.960 17.809 23.620 0.000 0.000 1.000 -4.423e-02 -1.766e+00 -1.099e+00
-6.400 -9.077 17.824 23.451 0.000 0.000 1.000 -3.075e-02 -1.928e+00 -1.248e+00
-6.320 -9.853 17.836 23.255 0.000 0.000 1.000 -2.038e-02 -2.110e+00 -1.419e+00
-6.240 -8.768 17.844 23.028 0.000 0.000 1.000 -1.288e-02 -2.311e+00 -1.614e+00
-6.160 -8.886 17.850 22.757 0.000 0.500 1.000 -7.866e-03 -2.526e+00 -1.825e+00
-6.080 -9.106 17.853 22.436 0.000 0.500 1.000 -4.820e-03 -2.738e+00 -2.036e+00
-6.000 -9.305 17.855 22.053 0.000 0.500 1.000 -3.185e-03 -2.917e+00 -2.215e+00
-5.920 -8.752 17.856 21.595 0.000 0.500 1.000 -2.431e-03 -3.033e+00 -2.332e+00
-5.840 -8.827 17.856 21.044 0.000 0.500 1.000 -2.143e-03 -3.087e+00 -2.387e+00
-5.760 -8.766 17.856 20.382 0.000 1.000 1.000 -2.054e-03 -3.105e+00 -2.405e+00
-5.680 -9.809 17.856 19.585 0.000 1.000 1.000 -2.034e-03 -3.109e+00 -2.410e+00
-5.600 -9.276 17.856 18.634 0.000 1.000 1.000 -2.030e-03 -3.110e+00 -2.410e+00
-5.520 -8.092 17.856 17.622 0.333 1.000 1.000 -2.030e-03 -3.110e+00 -2.410e+00
-5.440 -7.857 17.856 16.846 0.333 1.000 1.000 -2.030e-03 -3.110e+00 -2.410e+00
-5.360 -7.992 17.856 16.431 0.333 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-5.280 -7.148 17.856 16.123 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-5.200 -7.054 17.856 15.894 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-5.120 -6.948 17.856 15.698 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-5.040 -6.606 17.856 15.522 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.960 -7.007 17.856 15.358 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.880 -6.277 17.856 15.176 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.800 -6.238 17.856 15.012 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.720 -6.008 17.856 14.836 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.640 -7.097 17.856 14.703 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.560 -6.125 17.856 14.421 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.480 -6.064 17.856 14.178 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.400 -5.850 17.856 13.549 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.320 -6.312 17.856 13.959 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.240 -6.130 17.856 13.250 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.160 -6.143 17.856 13.204 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.080 -6.887 17.856 14.527 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-4.000 -6.810 17.856 14.444 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.920 -6.194 17.856 13.508 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.840 -8.244 17.856 15.368 0.333 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.760 -4.929 17.856 12.973 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.680 -6.487 17.856 14.014 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.600 -6.757 17.856 14.413 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.520 -8.366 17.856 15.408 0.000 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.440 -4.440 17.856 13.701 1.000 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.360 -6.384 17.856 13.981 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.280 -6.766 17.856 14.395 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.200 -6.292 17.856 13.815 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.120 -6.242 17.856 13.653 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-3.040 -6.168 17.856 13.369 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.960 -6.077 17.856 12.901 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.880 -6.425 17.856 14.003 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.800 -6.416 17.856 14.035 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.720 -6.721 17.856 14.378 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.640 -6.565 17.856 14.220 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.560 -6.360 17.856 13.949 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.480 -6.231 17.856 13.642 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.400 -6.618 17.856 14.240 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.320 -6.332 17.856 13.888 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.240 -6.316 17.856 13.852 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.160 -6.543 17.856 14.168 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.080 -6.078 17.856 12.901 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
-2.000 -6.374 17.856 13.983 0.667 1.000 1.000 -2.029e-03 -3.110e+00 -2.410e+00
